Output,Accuracy
"['Sculpt_162.jpg', 'Indoor_122.jpg', 'SubSea_047.jpg', 'Group_178.jpg', 'Grass_165.jpg', 'Group_096.jpg', 'Doors_107.jpg', 'Group_171.jpg', 'Indoor_152.jpg', 'Group_001.jpg', 'Lion_131.jpg']",0.0
"['Sculpt_163.jpg', 'Waterfall_024.jpg', 'Grass_167.jpg', 'Bus_048.jpg', 'Bus_156.jpg', 'Masks_151.jpg', 'Stalactite_023.jpg', 'Waterfall_069.jpg', 'Car_133.jpg', 'Planet_019.jpg', 'Bus_167.jpg']",0.0
"['Sculpt_164.jpg', 'Pumpkin_027.jpg', 'Sculpt_030.jpg', 'Bus_096.jpg', 'Sculpt_125.jpg', 'Citynight_024.jpg', 'Sculpt_071.jpg', 'Group_052.jpg', 'Grass_056.jpg', 'Bus_089.jpg', 'Group_124.jpg']",0.3
"['Sculpt_165.jpg', 'Sculpt_197.jpg', 'DeerAntelope_009.jpg', 'Archit_188.jpg', 'Castle_074.jpg', 'Grass_085.jpg', 'Castle_158.jpg', 'Grass_114.jpg', 'Grass_045.jpg', 'Mountain_185.jpg', 'Doors_069.jpg']",0.1
"['Sculpt_166.jpg', 'Surfs_136.jpg', 'ClassicalPainting_137.jpg', 'Stalactite_080.jpg', 'SubSea_170.jpg', 'Model_032.jpg', 'Sculpt_180.jpg', 'Stalactite_014.jpg', 'ClassicalPainting_170.jpg', 'Waterfall_028.jpg', 'Doors_179.jpg']",0.1
"['Sculpt_167.jpg', 'Sculpt_108.jpg', 'Group_108.jpg', 'Mountain_090.jpg', 'Sculpt_195.jpg', 'Elephant_162.jpg', 'Group_068.jpg', 'Penguin_045.jpg', 'Sunflower_139.jpg', 'Group_057.jpg', 'Bus_018.jpg']",0.2
"['Sculpt_168.jpg', 'Archit_119.jpg', 'Car_074.jpg', 'Sculpt_057.jpg', 'AncestorDinoArt_033.jpg', 'Ship_159.jpg', 'Grass_124.jpg', 'AncestorDinoArt_099.jpg', 'AncestorDinoArt_174.jpg', 'AncestorDinoArt_138.jpg', 'Doors_147.jpg']",0.1
"['Sculpt_169.jpg', 'Penguin_145.jpg', 'Feasts_023.jpg', 'Lion_030.jpg', 'Feasts_010.jpg', 'Feasts_163.jpg', 'Archit_077.jpg', 'Archit_187.jpg', 'Feasts_005.jpg', 'Masks_109.jpg', 'Bus_037.jpg']",0.0
"['Sculpt_170.jpg', 'Masks_120.jpg', 'Waterfall_157.jpg', 'Model_124.jpg', 'Citynight_067.jpg', 'Tiger_089.jpg', 'Citynight_135.jpg', 'Sculpt_180.jpg', 'Stalactite_198.jpg', 'Stalactite_080.jpg', 'SubSea_130.jpg']",0.1
"['Sculpt_171.jpg', 'Owls_167.jpg', 'Stalactite_099.jpg', 'Tiger_161.jpg', 'Indoor_118.jpg', 'Feasts_106.jpg', 'Waterfall_097.jpg', 'Billiardsball_167.jpg', 'Model_149.jpg', 'Masks_114.jpg', 'Masks_073.jpg']",0.0
"['Sculpt_172.jpg', 'Surfs_132.jpg', 'Group_051.jpg', 'Sculpt_149.jpg', 'Group_028.jpg', 'Elephant_164.jpg', 'Group_199.jpg', 'Stalactite_138.jpg', 'BWimage_003.jpg', 'AncestorDinoArt_049.jpg', 'AncestorDinoArt_179.jpg']",0.1
"['Sculpt_173.jpg', 'Grass_172.jpg', 'DeerAntelope_170.jpg', 'Ship_026.jpg', 'Sky_017.jpg', 'Elephant_136.jpg', 'Plane_118.jpg', 'Elephant_037.jpg', 'Surfs_129.jpg', 'Ship_009.jpg', 'Ship_013.jpg']",0.0
"['Sculpt_174.jpg', 'Eagle_120.jpg', 'Sky_036.jpg', 'Castle_097.jpg', 'Indoor_163.jpg', 'Ship_026.jpg', 'Plane_036.jpg', 'Ship_010.jpg', 'Ship_044.jpg', 'Satelliteimage_040.jpg', 'Model_195.jpg']",0.0
"['Sculpt_175.jpg', 'Castle_176.jpg', 'AncestorDinoArt_174.jpg', 'Group_099.jpg', 'Castle_047.jpg', 'Grass_117.jpg', 'BWimage_059.jpg', 'Grass_132.jpg', 'Castle_160.jpg', 'Waterfall_095.jpg', 'Grass_133.jpg']",0.0
"['Sculpt_176.jpg', 'Castle_107.jpg', 'Surfs_033.jpg', 'Ship_150.jpg', 'Archit_021.jpg', 'Satelliteimage_144.jpg', 'Desert_031.jpg', 'Cropcycle_001.jpg', 'Castle_013.jpg', 'Satelliteimage_143.jpg', 'Cropcycle_039.jpg']",0.0
"['Sculpt_177.jpg', 'Castle_184.jpg', 'Sculpt_188.jpg', 'Desert_015.jpg', 'Castle_152.jpg', 'Castle_183.jpg', 'Desert_098.jpg', 'Stalactite_156.jpg', 'Castle_067.jpg', 'Satelliteimage_010.jpg', 'Sculpt_111.jpg']",0.2
"['Sculpt_178.jpg', 'Ship_180.jpg', 'Plane_120.jpg', 'Plane_017.jpg', 'Plane_169.jpg', 'Archit_151.jpg', 'Ship_073.jpg', 'Eagle_197.jpg', 'Ship_055.jpg', 'Surfs_197.jpg', 'Plane_163.jpg']",0.0
"['Sculpt_179.jpg', 'Doors_003.jpg', 'Bus_129.jpg', 'Castle_158.jpg', 'Volleyball_147.jpg', 'Doors_064.jpg', 'Doors_021.jpg', 'Doors_055.jpg', 'Doors_050.jpg', 'Castle_123.jpg', 'Bus_018.jpg']",0.0
"['Sculpt_180.jpg', 'Stalactite_146.jpg', 'ClassicalPainting_005.jpg', 'Stalactite_080.jpg', 'Stalactite_014.jpg', 'Stalactite_148.jpg', 'Indoor_087.jpg', 'Waterfall_157.jpg', 'Archit_111.jpg', 'ClassicalPainting_032.jpg', 'Surfs_075.jpg']",0.0
"['Sculpt_181.jpg', 'Waterfall_088.jpg', 'Waterfall_133.jpg', 'Grass_126.jpg', 'Grass_023.jpg', 'Lion_032.jpg', 'SubSea_085.jpg', 'Sculpt_189.jpg', 'Dog_130.jpg', 'Waterfall_199.jpg', 'Castle_068.jpg']",0.1
"['Sculpt_182.jpg', 'Bus_113.jpg', 'Group_175.jpg', 'Group_112.jpg', 'Bus_152.jpg', 'Sculpt_110.jpg', 'Citynight_009.jpg', 'Group_130.jpg', 'Model_169.jpg', 'Elephant_002.jpg', 'Archit_147.jpg']",0.1
"['Sculpt_183.jpg', 'Citynight_132.jpg', 'Waterfall_200.jpg', 'Feasts_051.jpg', 'Waterfall_094.jpg', 'Stalactite_008.jpg', 'Lion_110.jpg', 'Stalactite_131.jpg', 'Indoor_140.jpg', 'Stalactite_035.jpg', 'Lion_160.jpg']",0.0
"['Sculpt_184.jpg', 'Waterfall_078.jpg', 'Waterfall_150.jpg', 'Castle_190.jpg', 'Group_099.jpg', 'Sculpt_116.jpg', 'Group_172.jpg', 'Castle_014.jpg', 'Surfs_169.jpg', 'Dog_034.jpg', 'Model_092.jpg']",0.1
"['Sculpt_185.jpg', 'Surfs_005.jpg', 'Masks_167.jpg', 'Archit_064.jpg', 'Archit_055.jpg', 'Feasts_095.jpg', 'Mountain_157.jpg', 'Surfs_046.jpg', 'Mountain_088.jpg', 'Waterfall_150.jpg', 'Mountain_052.jpg']",0.0
"['Sculpt_186.jpg', 'Pumpkin_142.jpg', 'SubSea_129.jpg', 'Sculpt_160.jpg', 'Elephant_128.jpg', 'Elephant_094.jpg', 'Satelliteimage_121.jpg', 'Elephant_031.jpg', 'Group_104.jpg', 'Doors_084.jpg', 'Group_022.jpg']",0.1
"['Sculpt_187.jpg', 'Bus_093.jpg', 'Desert_151.jpg', 'Bus_058.jpg', 'BWimage_137.jpg', 'Ship_179.jpg', 'Castle_125.jpg', 'Bus_135.jpg', 'Castle_179.jpg', 'Ship_115.jpg', 'RacingMotor_162.jpg']",0.0
"['Sculpt_188.jpg', 'Sculpt_177.jpg', 'Castle_067.jpg', 'Castle_184.jpg', 'Satelliteimage_002.jpg', 'Archit_153.jpg', 'Mountain_112.jpg', 'Ship_093.jpg', 'Desert_140.jpg', 'Satelliteimage_004.jpg', 'Satelliteimage_133.jpg']",0.1
"['Sculpt_189.jpg', 'Sculpt_181.jpg', 'Waterfall_199.jpg', 'DeerAntelope_138.jpg', 'Waterfall_133.jpg', 'Waterfall_088.jpg', 'Dog_130.jpg', 'Grass_126.jpg', 'Lion_032.jpg', 'Castle_068.jpg', 'DeerAntelope_197.jpg']",0.1
"['Sculpt_190.jpg', 'Pumpkin_048.jpg', 'Bus_152.jpg', 'Grass_084.jpg', 'Sculpt_012.jpg', 'Indoor_157.jpg', 'Lion_082.jpg', 'Grass_164.jpg', 'Satelliteimage_138.jpg', 'Grass_121.jpg', 'Tiger_114.jpg']",0.1
"['Sculpt_191.jpg', 'Feasts_045.jpg', 'Pumpkin_082.jpg', 'Feasts_003.jpg', 'Doors_112.jpg', 'Stalactite_130.jpg', 'Desert_025.jpg', 'Desert_110.jpg', 'Doors_094.jpg', 'Indoor_007.jpg', 'ClassicalPainting_169.jpg']",0.0
"['Sculpt_192.jpg', 'Satelliteimage_164.jpg', 'Car_060.jpg', 'Sculpt_154.jpg', 'BWimage_189.jpg', 'Beach_155.jpg', 'Group_146.jpg', 'BWimage_181.jpg', 'Sculpt_066.jpg', 'Sculpt_155.jpg', 'Volleyball_159.jpg']",0.3
"['Sculpt_193.jpg', 'Castle_037.jpg', 'Group_106.jpg', 'BWimage_181.jpg', 'Grass_150.jpg', 'Castle_032.jpg', 'Sculpt_175.jpg', 'Sculpt_062.jpg', 'Car_180.jpg', 'Sunflower_170.jpg', 'Car_042.jpg']",0.2
"['Sculpt_194.jpg', 'Dog_069.jpg', 'Archit_148.jpg', 'Satelliteimage_191.jpg', 'Waterfall_183.jpg', 'Car_042.jpg', 'Sculpt_079.jpg', 'Castle_037.jpg', 'Castle_103.jpg', 'Stalactite_022.jpg', 'Grass_194.jpg']",0.1
"['Sculpt_195.jpg', 'Group_122.jpg', 'Sculpt_108.jpg', 'Model_194.jpg', 'Sculpt_167.jpg', 'Mountain_105.jpg', 'Car_074.jpg', 'Mountain_090.jpg', 'Sculpt_168.jpg', 'Waterfall_190.jpg', 'AncestorDinoArt_143.jpg']",0.3
"['Sculpt_196.jpg', 'Bus_110.jpg', 'Beach_137.jpg', 'Car_001.jpg', 'Grass_109.jpg', 'Waterfall_166.jpg', 'Sculpt_197.jpg', 'Elephant_019.jpg', 'Group_178.jpg', 'Grass_114.jpg', 'Grass_045.jpg']",0.1
"['Sculpt_197.jpg', 'Sculpt_165.jpg', 'Grass_085.jpg', 'Grass_136.jpg', 'Grass_045.jpg', 'Grass_114.jpg', 'Castle_074.jpg', 'DeerAntelope_009.jpg', 'Group_096.jpg', 'Castle_106.jpg', 'Grass_165.jpg']",0.1
"['Sculpt_198.jpg', 'Ship_109.jpg', 'Ship_134.jpg', 'Surfs_041.jpg', 'Ship_124.jpg', 'Satelliteimage_044.jpg', 'Waterfall_102.jpg', 'Ship_146.jpg', 'Castle_107.jpg', 'Ship_187.jpg', 'Beach_127.jpg']",0.0
"['Sculpt_199.jpg', 'Satelliteimage_047.jpg', 'Waterfall_032.jpg', 'DeerAntelope_009.jpg', 'Indoor_078.jpg', 'Grass_194.jpg', 'Sculpt_165.jpg', 'DeerAntelope_092.jpg', 'Grass_140.jpg', 'Elephant_108.jpg', 'DeerAntelope_117.jpg']",0.1
"['Sculpt_200.jpg', 'Archit_077.jpg', 'Group_128.jpg', 'Sculpt_068.jpg', 'Grass_165.jpg', 'Basketball_186.jpg', 'Group_170.jpg', 'Grass_136.jpg', 'Stalactite_015.jpg', 'Group_171.jpg', 'Castle_074.jpg']",0.1
"['Thumbs.db', 'Thumbs.db', 'Thumbs.db', 'Thumbs.db', 'Thumbs.db', 'Thumbs.db', 'Thumbs.db', 'Thumbs.db', 'Thumbs.db', 'Thumbs.db', 'Thumbs.db']",0.0
"['Cartoon_001.jpg', 'RacingMotor_144.jpg', 'Cartoon_096.jpg', 'Eagle_130.jpg', 'Eagle_134.jpg', 'Soccer_097.jpg', 'DeerAntelope_135.jpg', 'RacingMotor_053.jpg', 'Sky_160.jpg', 'Baseball_159.jpg', 'Owls_060.jpg']",0.1
"['Cartoon_002.jpg', 'Planet_104.jpg', 'Planet_166.jpg', 'Cartoon_180.jpg', 'Sky_096.jpg', 'Owls_177.jpg', 'Cartoon_014.jpg', 'Cartoon_174.jpg', 'Sunset_078.jpg', 'Basketball_008.jpg', 'Lion_107.jpg']",0.3
"['Cartoon_003.jpg', 'Eagle_049.jpg', 'Sky_196.jpg', 'Eagle_117.jpg', 'Eagle_026.jpg', 'Sky_110.jpg', 'Eagle_056.jpg', 'Ship_056.jpg', 'Eagle_004.jpg', 'Eagle_027.jpg', 'Citynight_012.jpg']",0.0
"['Cartoon_004.jpg', 'Cartoon_015.jpg', 'Cartoon_013.jpg', 'Cartoon_106.jpg', 'Cartoon_190.jpg', 'Tennis_052.jpg', 'Cartoon_007.jpg', 'Lion_074.jpg', 'Cartoon_188.jpg', 'Cartoon_198.jpg', 'SubSea_159.jpg']",0.7
"['Cartoon_005.jpg', 'Lion_091.jpg', 'Cartoon_014.jpg', 'Cartoon_116.jpg', 'Sunset_127.jpg', 'Owls_071.jpg', 'Sky_028.jpg', 'Sunset_087.jpg', 'Cartoon_184.jpg', 'Owls_192.jpg', 'Baseball_102.jpg']",0.3
"['Cartoon_006.jpg', 'Eagle_024.jpg', 'Billiardsball_113.jpg', 'Plane_058.jpg', 'Baseball_056.jpg', 'Soccer_197.jpg', 'Billiardsball_042.jpg', 'RacingMotor_067.jpg', 'Baseball_117.jpg', 'Billiardsball_015.jpg', 'Billiardsball_012.jpg']",0.0
"['Cartoon_007.jpg', 'Cartoon_198.jpg', 'Cartoon_188.jpg', 'DeerAntelope_088.jpg', 'Cartoon_023.jpg', 'Cartoon_177.jpg', 'Cartoon_166.jpg', 'Cartoon_031.jpg', 'Cartoon_004.jpg', 'Basketball_153.jpg', 'Cartoon_190.jpg']",0.8
"['Cartoon_008.jpg', 'Cartoon_183.jpg', 'Cartoon_199.jpg', 'Cartoon_184.jpg', 'Cartoon_040.jpg', 'Cartoon_171.jpg', 'Cartoon_070.jpg', 'Cartoon_024.jpg', 'Cartoon_116.jpg', 'Baseball_178.jpg', 'Billiardsball_172.jpg']",0.8
"['Cartoon_009.jpg', 'Cartoon_152.jpg', 'Cartoon_145.jpg', 'Soccer_107.jpg', 'Cartoon_189.jpg', 'Volleyball_023.jpg', 'Basketball_098.jpg', 'Baseball_082.jpg', 'Soccer_104.jpg', 'Cartoon_124.jpg', 'Cartoon_004.jpg']",0.5
"['Cartoon_010.jpg', 'Baseball_174.jpg', 'Cartoon_006.jpg', 'Soccer_197.jpg', 'Lion_105.jpg', 'Tennis_073.jpg', 'Baseball_060.jpg', 'Penguin_107.jpg', 'Billiardsball_012.jpg', 'Dog_093.jpg', 'Cartoon_186.jpg']",0.2
"['Cartoon_011.jpg', 'Volleyball_063.jpg', 'Baseball_102.jpg', 'Cartoon_019.jpg', 'Cartoon_012.jpg', 'Cartoon_195.jpg', 'Cartoon_184.jpg', 'Tennis_074.jpg', 'Cartoon_190.jpg', 'Cartoon_160.jpg', 'Baseball_020.jpg']",0.6
"['Cartoon_012.jpg', 'Cartoon_011.jpg', 'Baseball_102.jpg', 'Cartoon_195.jpg', 'Cartoon_019.jpg', 'Volleyball_063.jpg', 'Billiardsball_035.jpg', 'Billiardsball_063.jpg', 'Baseball_195.jpg', 'Masks_161.jpg', 'Flower_128.jpg']",0.3
"['Cartoon_013.jpg', 'Cartoon_004.jpg', 'Cartoon_190.jpg', 'Cartoon_106.jpg', 'Tennis_052.jpg', 'Basketball_153.jpg', 'SubSea_159.jpg', 'Cartoon_015.jpg', 'Tennis_070.jpg', 'Cartoon_007.jpg', 'Cartoon_031.jpg']",0.6
"['Cartoon_014.jpg', 'Sunset_051.jpg', 'Flower_128.jpg', 'Sky_098.jpg', 'Sunset_127.jpg', 'Cartoon_184.jpg', 'Cartoon_005.jpg', 'Pumpkin_117.jpg', 'Owls_071.jpg', 'SubSea_149.jpg', 'Planet_195.jpg']",0.2
"['Cartoon_015.jpg', 'Cartoon_004.jpg', 'Cartoon_013.jpg', 'Tennis_052.jpg', 'Cartoon_007.jpg', 'Lion_074.jpg', 'Cartoon_106.jpg', 'Cartoon_124.jpg', 'SubSea_159.jpg', 'Cartoon_190.jpg', 'Baseball_156.jpg']",0.6
"['Cartoon_016.jpg', 'DeerAntelope_182.jpg', 'Lion_107.jpg', 'Lion_091.jpg', 'RacingMotor_127.jpg', 'Owls_055.jpg', 'Surfs_098.jpg', 'Cartoon_113.jpg', 'Mountain_027.jpg', 'Billiardsball_075.jpg', 'Basketball_063.jpg']",0.1
"['Cartoon_017.jpg', 'Cartoon_110.jpg', 'Cartoon_031.jpg', 'Cartoon_094.jpg', 'Cartoon_145.jpg', 'Volleyball_088.jpg', 'Soccer_112.jpg', 'Cartoon_023.jpg', 'Cartoon_163.jpg', 'Cartoon_187.jpg', 'Baseball_063.jpg']",0.7
"['Cartoon_018.jpg', 'Cartoon_190.jpg', 'Cartoon_138.jpg', 'Cartoon_166.jpg', 'Soccer_107.jpg', 'Cartoon_031.jpg', 'Volleyball_187.jpg', 'Cartoon_177.jpg', 'Cartoon_106.jpg', 'Cartoon_023.jpg', 'Baseball_057.jpg']",0.7
"['Cartoon_019.jpg', 'Eagle_077.jpg', 'Baseball_102.jpg', 'Eagle_005.jpg', 'Cartoon_011.jpg', 'Dog_093.jpg', 'Cartoon_185.jpg', 'Baseball_174.jpg', 'Eagle_038.jpg', 'Sunflower_191.jpg', 'Sky_094.jpg']",0.2
"['Cartoon_020.jpg', 'Cartoon_184.jpg', 'Cartoon_199.jpg', 'Basketball_069.jpg', 'Volleyball_071.jpg', 'Cartoon_116.jpg', 'Cartoon_008.jpg', 'Cartoon_134.jpg', 'Cartoon_115.jpg', 'Cartoon_196.jpg', 'Cartoon_014.jpg']",0.8
"['Cartoon_021.jpg', 'Cartoon_032.jpg', 'Cartoon_027.jpg', 'Cartoon_026.jpg', 'Cartoon_030.jpg', 'Basketball_146.jpg', 'Cartoon_178.jpg', 'Basketball_128.jpg', 'Cartoon_181.jpg', 'Cartoon_086.jpg', 'Cartoon_051.jpg']",0.8
"['Cartoon_022.jpg', 'Cartoon_178.jpg', 'Cartoon_038.jpg', 'Cartoon_034.jpg', 'Cartoon_086.jpg', 'Cartoon_025.jpg', 'Cartoon_039.jpg', 'Cartoon_031.jpg', 'Cartoon_053.jpg', 'Cartoon_032.jpg', 'Cartoon_035.jpg']",1.0
"['Cartoon_023.jpg', 'Cartoon_166.jpg', 'Cartoon_007.jpg', 'Cartoon_031.jpg', 'Lion_074.jpg', 'Cartoon_017.jpg', 'Baseball_120.jpg', 'Cartoon_110.jpg', 'DeerAntelope_088.jpg', 'RacingMotor_155.jpg', 'Soccer_112.jpg']",0.5
"['Cartoon_024.jpg', 'Penguin_158.jpg', 'Basketball_063.jpg', 'Penguin_032.jpg', 'Cartoon_105.jpg', 'Cartoon_163.jpg', 'Baseball_139.jpg', 'Cartoon_070.jpg', 'Cartoon_077.jpg', 'Basketball_099.jpg', 'Cartoon_030.jpg']",0.5
"['Cartoon_025.jpg', 'Cartoon_032.jpg', 'Cartoon_027.jpg', 'Cartoon_177.jpg', 'Cartoon_030.jpg', 'Cartoon_026.jpg', 'Cartoon_086.jpg', 'Cartoon_031.jpg', 'Baseball_088.jpg', 'Cartoon_022.jpg', 'Cartoon_038.jpg']",0.9
"['Cartoon_026.jpg', 'Cartoon_027.jpg', 'Cartoon_032.jpg', 'Cartoon_025.jpg', 'Cartoon_021.jpg', 'Cartoon_030.jpg', 'Cartoon_178.jpg', 'Cartoon_128.jpg', 'Cartoon_054.jpg', 'Cartoon_086.jpg', 'Basketball_146.jpg']",0.9
"['Cartoon_027.jpg', 'Cartoon_026.jpg', 'Cartoon_032.jpg', 'Cartoon_025.jpg', 'Cartoon_030.jpg', 'Cartoon_021.jpg', 'Basketball_146.jpg', 'Cartoon_086.jpg', 'Cartoon_177.jpg', 'Cartoon_181.jpg', 'Cartoon_031.jpg']",0.9
"['Cartoon_028.jpg', 'Cartoon_114.jpg', 'Cartoon_035.jpg', 'Cartoon_102.jpg', 'Cartoon_179.jpg', 'Cartoon_183.jpg', 'Cartoon_111.jpg', 'Cartoon_034.jpg', 'Cartoon_142.jpg', 'Cartoon_055.jpg', 'Cartoon_178.jpg']",1.0
"['Cartoon_029.jpg', 'Cartoon_103.jpg', 'Cartoon_100.jpg', 'Cartoon_099.jpg', 'Cartoon_045.jpg', 'Cartoon_030.jpg', 'Cartoon_054.jpg', 'Cartoon_022.jpg', 'Cartoon_053.jpg', 'Cartoon_055.jpg', 'Cartoon_032.jpg']",1.0
"['Cartoon_030.jpg', 'Cartoon_032.jpg', 'Cartoon_086.jpg', 'Cartoon_025.jpg', 'Cartoon_031.jpg', 'Cartoon_027.jpg', 'Cartoon_026.jpg', 'Cartoon_177.jpg', 'Cartoon_021.jpg', 'Cartoon_182.jpg', 'Cartoon_070.jpg']",1.0
"['Cartoon_031.jpg', 'Cartoon_106.jpg', 'Cartoon_086.jpg', 'Cartoon_064.jpg', 'Cartoon_030.jpg', 'Dog_072.jpg', 'Lion_074.jpg', 'Cartoon_110.jpg', 'Cartoon_177.jpg', 'Cartoon_167.jpg', 'Cartoon_025.jpg']",0.8
"['Cartoon_032.jpg', 'Cartoon_025.jpg', 'Cartoon_030.jpg', 'Cartoon_027.jpg', 'Cartoon_026.jpg', 'Cartoon_021.jpg', 'Cartoon_181.jpg', 'Baseball_049.jpg', 'Cartoon_177.jpg', 'Cartoon_031.jpg', 'Basketball_128.jpg']",0.8
"['Cartoon_033.jpg', 'SubSea_108.jpg', 'Baseball_139.jpg', 'Volleyball_099.jpg', 'Volleyball_096.jpg', 'Flower_109.jpg', 'Soccer_176.jpg', 'Cartoon_174.jpg', 'Basketball_037.jpg', 'Flower_170.jpg', 'Cartoon_079.jpg']",0.2
"['Cartoon_034.jpg', 'Cartoon_178.jpg', 'Cartoon_035.jpg', 'Cartoon_022.jpg', 'Cartoon_183.jpg', 'Cartoon_070.jpg', 'Cartoon_163.jpg', 'Cartoon_051.jpg', 'Cartoon_102.jpg', 'Cartoon_073.jpg', 'Cartoon_106.jpg']",1.0
"['Cartoon_035.jpg', 'Cartoon_178.jpg', 'Cartoon_034.jpg', 'Cartoon_111.jpg', 'Cartoon_179.jpg', 'Cartoon_022.jpg', 'Cartoon_028.jpg', 'Cartoon_183.jpg', 'Cartoon_055.jpg', 'Baseball_071.jpg', 'Cartoon_104.jpg']",0.9
"['Cartoon_036.jpg', 'Cartoon_098.jpg', 'Sunset_192.jpg', 'Cartoon_042.jpg', 'Sunset_150.jpg', 'DeerAntelope_163.jpg', 'Desert_085.jpg', 'Baseball_119.jpg', 'Castle_133.jpg', 'Feasts_101.jpg', 'Sunflower_094.jpg']",0.2
"['Cartoon_037.jpg', 'RacingMotor_094.jpg', 'Soccer_132.jpg', 'RacingMotor_112.jpg', 'Penguin_032.jpg', 'RacingMotor_096.jpg', 'Baseball_148.jpg', 'Basketball_099.jpg', 'Sky_182.jpg', 'RacingMotor_130.jpg', 'Baseball_061.jpg']",0.0
"['Cartoon_038.jpg', 'Cartoon_169.jpg', 'Cartoon_022.jpg', 'Cartoon_025.jpg', 'Cartoon_031.jpg', 'Cartoon_030.jpg', 'Cartoon_032.jpg', 'Cartoon_115.jpg', 'Cartoon_086.jpg', 'Cartoon_188.jpg', 'Baseball_088.jpg']",0.9
"['Cartoon_039.jpg', 'Cartoon_022.jpg', 'Cartoon_167.jpg', 'Cartoon_199.jpg', 'Cartoon_051.jpg', 'Cartoon_140.jpg', 'Sunflower_104.jpg', 'Cartoon_086.jpg', 'Cartoon_053.jpg', 'Baseball_178.jpg', 'Cartoon_115.jpg']",0.8
"['Cartoon_040.jpg', 'Cartoon_183.jpg', 'Cartoon_070.jpg', 'Cartoon_008.jpg', 'Cartoon_142.jpg', 'Cartoon_179.jpg', 'DeerAntelope_194.jpg', 'Cartoon_044.jpg', 'Cartoon_114.jpg', 'Baseball_114.jpg', 'Cartoon_024.jpg']",0.8
"['Cartoon_041.jpg', 'RacingMotor_103.jpg', 'Sunset_078.jpg', 'Pumpkin_007.jpg', 'Pumpkin_117.jpg', 'Planet_166.jpg', 'Sunset_093.jpg', 'DeerAntelope_156.jpg', 'Basketball_069.jpg', 'Eagle_068.jpg', 'Lion_107.jpg']",0.0
"['Cartoon_042.jpg', 'Sunflower_094.jpg', 'Sunflower_069.jpg', 'DeerAntelope_163.jpg', 'Dog_132.jpg', 'Surfs_181.jpg', 'Castle_133.jpg', 'Sunset_150.jpg', 'Plane_007.jpg', 'Sunset_192.jpg', 'Sunflower_036.jpg']",0.0
"['Cartoon_043.jpg', 'Sunflower_141.jpg', 'DeerAntelope_182.jpg', 'Desert_150.jpg', 'Volleyball_099.jpg', 'Basketball_063.jpg', 'Elephant_190.jpg', 'Volleyball_096.jpg', 'Cartoon_064.jpg', 'Cartoon_068.jpg', 'RacingMotor_120.jpg']",0.2
"['Cartoon_044.jpg', 'Cartoon_051.jpg', 'Cartoon_070.jpg', 'Basketball_099.jpg', 'Cartoon_034.jpg', 'Baseball_114.jpg', 'Cartoon_063.jpg', 'Cartoon_183.jpg', 'Cartoon_040.jpg', 'Cartoon_053.jpg', 'Baseball_142.jpg']",0.7
"['Cartoon_045.jpg', 'Cartoon_029.jpg', 'Cartoon_063.jpg', 'Cartoon_061.jpg', 'Basketball_037.jpg', 'Cartoon_062.jpg', 'Flower_170.jpg', 'Cartoon_100.jpg', 'Baseball_089.jpg', 'Cartoon_059.jpg', 'Tennis_173.jpg']",0.6
"['Cartoon_046.jpg', 'Cartoon_170.jpg', 'Cartoon_067.jpg', 'Cartoon_192.jpg', 'Cartoon_083.jpg', 'Tiger_198.jpg', 'Owls_042.jpg', 'Model_093.jpg', 'Plane_149.jpg', 'Plane_197.jpg', 'Plane_085.jpg']",0.4
"['Cartoon_047.jpg', 'Cartoon_094.jpg', 'Baseball_064.jpg', 'Cartoon_032.jpg', 'Cartoon_030.jpg', 'Plane_008.jpg', 'Baseball_063.jpg', 'Cartoon_018.jpg', 'Cartoon_017.jpg', 'Cartoon_021.jpg', 'Cartoon_031.jpg']",0.7
"['Cartoon_048.jpg', 'Cartoon_099.jpg', 'Cartoon_100.jpg', 'Cartoon_071.jpg', 'Cartoon_022.jpg', 'Cartoon_035.jpg', 'Cartoon_104.jpg', 'Cartoon_103.jpg', 'Cartoon_178.jpg', 'Cartoon_095.jpg', 'Cartoon_055.jpg']",1.0
"['Cartoon_049.jpg', 'Cartoon_137.jpg', 'Cartoon_187.jpg', 'Baseball_052.jpg', 'Cartoon_145.jpg', 'Tiger_036.jpg', 'Baseball_082.jpg', 'Cartoon_097.jpg', 'Cartoon_120.jpg', 'Baseball_120.jpg', 'Sunset_174.jpg']",0.5
"['Cartoon_050.jpg', 'Eagle_071.jpg', 'Baseball_059.jpg', 'Eagle_128.jpg', 'Eagle_140.jpg', 'Eagle_020.jpg', 'Eagle_147.jpg', 'Eagle_015.jpg', 'Dog_108.jpg', 'Sky_126.jpg', 'DeerAntelope_146.jpg']",0.0
"['Cartoon_051.jpg', 'Cartoon_053.jpg', 'Cartoon_044.jpg', 'Cartoon_105.jpg', 'Cartoon_021.jpg', 'Cartoon_034.jpg', 'Cartoon_070.jpg', 'Cartoon_030.jpg', 'Cartoon_167.jpg', 'Cartoon_064.jpg', 'Cartoon_031.jpg']",1.0
"['Cartoon_052.jpg', 'Archit_031.jpg', 'Desert_041.jpg', 'Castle_133.jpg', 'Desert_043.jpg', 'Sunset_188.jpg', 'Sunflower_094.jpg', 'Plane_010.jpg', 'Sunset_055.jpg', 'Baseball_181.jpg', 'Eagle_123.jpg']",0.0
